"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"02",2018-06-20,15:57:25,"Male",22,"CF0001_1101_NE.jpg","Female",98,130,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF00016_1100_NE.jpg","Female",96,96,"7"
"02",2018-06-20,15:57:25,"Male",22,"CF00017_1100_NE.jpg","Female",106,106,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF00018_1100_NE.jpg","Female",118,118,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF00019_1100_NE.jpg","Female",102,83,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0002_1100_NE.jpg","Female",97,70,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0003_1100_NE.jpg","Female",110,110,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0004_1100_NE.jpg","Female",103,106,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0005_1100_NE.jpg","Female",108,108,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0006_1100_NE.jpg","Female",107,107,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0007_1100_NE.jpg","Female",95,112,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0008_1100_NE.jpg","Female",105,117,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0009_1100_NE.jpg","Female",89,89,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0010_1100_NE.jpg","Female",88,88,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0011_1101_NE.jpg","Female",86,86,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0012_1110_NE.jpg","Female",90,115,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0013_1110_NE.jpg","Female",101,101,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0014_1100_NE.jpg","Female",101,101,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0015_1110_NE.jpg","Female",96,130,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0020_1100_NE.jpg","Female",104,104,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0021_1100_NE.jpg","Female",111,117,"4"
"02",2018-06-20,15:57:25,"Male",22,"CF0022_1100_NE.jpg","Female",116,130,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0023_1100_NE.jpg","Female",105,105,"7"
"02",2018-06-20,15:57:25,"Male",22,"CF0025_1100_NE.jpg","Female",99,99,"4"
"02",2018-06-20,15:57:25,"Male",22,"CF0026_1110_NE.jpg","Female",96,96,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0027_1110_NE.jpg","Female",126,125,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0028_1100_NE.jpg","Female",89,70,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0029_1100_NE.jpg","Female",97,75,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0030_1100_NE.jpg","Female",108,93,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0031_1100_NE.jpg","Female",94,77,"7"
"02",2018-06-20,15:57:25,"Male",22,"CF0032_1100_NE.jpg","Female",98,93,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0033_1100_NE.jpg","Female",93,117,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0034_1100_NE.jpg","Female",96,79,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0035_1100_NE.jpg","Female",107,130,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0035_1101_NE.jpg","Female",94,77,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0036_1100_NE.jpg","Female",108,130,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0037_1100_NE.jpg","Female",95,95,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0038_1110_NE.jpg","Female",104,130,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0039_1110_NE.jpg","Female",111,111,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0040_1110_NE.jpg","Female",115,115,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0041_1100_NE.jpg","Female",98,98,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0042_1100_NE.jpg","Female",90,90,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0043_1100_NE.jpg","Female",107,122,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0044_1100_NE.jpg","Female",100,100,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0045_1110_NE.jpg","Female",100,91,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0046_1100_NE.jpg","Female",79,70,"2"
"02",2018-06-20,15:57:25,"Male",22,"CF0048_1101_NE.jpg","Female",84,84,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0049_1100_NE.jpg","Female",102,102,"4"
"02",2018-06-20,15:57:25,"Male",22,"CF0050_1100_NE.jpg","Female",84,106,"6"
"02",2018-06-20,15:57:25,"Male",22,"CF0051_1100_NE.jpg","Female",91,91,"3"
"02",2018-06-20,15:57:25,"Male",22,"CF0052_1100_NE.jpg","Female",108,108,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0053_1100_NE.jpg","Female",101,130,"7"
"02",2018-06-20,15:57:25,"Male",22,"CF0054_1100_NE.jpg","Female",98,127,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0055_1100_NE.jpg","Female",92,70,"1"
"02",2018-06-20,15:57:25,"Male",22,"CF0056_1110_NE.jpg","Female",104,70,"4"
"02",2018-06-20,15:57:25,"Male",22,"CF0057_1100_NE.jpg","Female",98,98,"5"
"02",2018-06-20,15:57:25,"Male",22,"CF0058_1100_NE.jpg","Female",96,96,"5"
"02",2018-06-20,15:57:25,"Male",22,"CM0001_1100_NE.jpg","Male",89,70,"4"
"02",2018-06-20,15:57:25,"Male",22,"CM0002_1100_NE.jpg","Male",82,82,"6"
"02",2018-06-20,15:57:25,"Male",22,"CM0003_1101_NE.jpg","Male",87,112,"7"
"02",2018-06-20,15:57:25,"Male",22,"CM0004_1100_NE.jpg","Male",87,87,"4"
"02",2018-06-20,15:57:25,"Male",22,"CM0005_1100_NE.jpg","Male",107,107,"6"
"02",2018-06-20,15:57:25,"Male",22,"CM0006_1110_NE.jpg","Male",105,109,"2"
"02",2018-06-20,15:57:25,"Male",22,"CM0007_1100_NE.jpg","Male",100,100,"1"
"02",2018-06-20,15:57:25,"Male",22,"CM0008_1100_NE.jpg","Male",121,110,"5"
"02",2018-06-20,15:57:25,"Male",22,"CM0009_1100_NE.jpg","Male",111,111,"6"
"02",2018-06-20,15:57:25,"Male",22,"CM0010_1100_NE.jpg","Male",91,91,"4"
"02",2018-06-20,15:57:25,"Male",22,"CM0011_1100_NE.jpg","Male",97,91,"3"
"02",2018-06-20,15:57:25,"Male",22,"CM0012_1101_NE.jpg","Male",105,105,"4"
"02",2018-06-20,15:57:25,"Male",22,"CM0013_1111_NE.jpg","Male",84,90,"5"
"02",2018-06-20,15:57:25,"Male",22,"CM0014_1101_NE.jpg","Male",104,107,"7"
"02",2018-06-20,15:57:25,"Male",22,"CM0015_1100_NE.jpg","Male",102,102,"1"
"02",2018-06-20,15:57:25,"Male",22,"CM0016_1100_NE.jpg","Male",76,76,"6"
"02",2018-06-20,15:57:25,"Male",22,"CM0017_1100_NE.jpg","Male",96,96,"5"
"02",2018-06-20,15:57:25,"Male",22,"CM0018_1110_NE.jpg","Male",109,120,"2"
