"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"15",2018-07-11,13:01:22,"Male",28,"CF0001_1101_NE.jpg","Female",99,91,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF00016_1100_NE.jpg","Female",102,102,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF00017_1100_NE.jpg","Female",88,110,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF00018_1100_NE.jpg","Female",98,98,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF00019_1100_NE.jpg","Female",106,106,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0002_1100_NE.jpg","Female",85,85,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0003_1100_NE.jpg","Female",120,120,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0004_1100_NE.jpg","Female",77,100,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0005_1100_NE.jpg","Female",97,97,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0006_1100_NE.jpg","Female",117,96,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0007_1100_NE.jpg","Female",119,88,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0008_1100_NE.jpg","Female",86,86,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0009_1100_NE.jpg","Female",110,118,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF0010_1100_NE.jpg","Female",92,82,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0011_1101_NE.jpg","Female",104,104,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0012_1110_NE.jpg","Female",94,94,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0013_1110_NE.jpg","Female",119,107,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0014_1100_NE.jpg","Female",89,109,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0015_1110_NE.jpg","Female",104,81,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0020_1100_NE.jpg","Female",110,110,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0021_1100_NE.jpg","Female",98,98,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF0022_1100_NE.jpg","Female",78,120,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0023_1100_NE.jpg","Female",104,104,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0025_1100_NE.jpg","Female",116,81,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0026_1110_NE.jpg","Female",66,70,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0027_1110_NE.jpg","Female",92,92,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF0028_1100_NE.jpg","Female",81,73,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0029_1100_NE.jpg","Female",108,92,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0030_1100_NE.jpg","Female",103,103,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0031_1100_NE.jpg","Female",93,93,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0032_1100_NE.jpg","Female",98,70,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF0033_1100_NE.jpg","Female",115,100,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0034_1100_NE.jpg","Female",81,78,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0035_1100_NE.jpg","Female",103,103,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0035_1101_NE.jpg","Female",113,113,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0036_1100_NE.jpg","Female",108,108,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0037_1100_NE.jpg","Female",105,105,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0038_1110_NE.jpg","Female",89,89,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0039_1110_NE.jpg","Female",92,70,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0040_1110_NE.jpg","Female",116,130,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0041_1100_NE.jpg","Female",105,105,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0042_1100_NE.jpg","Female",104,115,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0043_1100_NE.jpg","Female",104,126,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0044_1100_NE.jpg","Female",88,88,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0045_1110_NE.jpg","Female",92,92,"4"
"15",2018-07-11,13:01:22,"Male",28,"CF0046_1100_NE.jpg","Female",96,96,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0048_1101_NE.jpg","Female",99,70,"1"
"15",2018-07-11,13:01:22,"Male",28,"CF0049_1100_NE.jpg","Female",101,101,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0050_1100_NE.jpg","Female",105,105,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0051_1100_NE.jpg","Female",93,126,"2"
"15",2018-07-11,13:01:22,"Male",28,"CF0052_1100_NE.jpg","Female",80,80,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0053_1100_NE.jpg","Female",105,87,"5"
"15",2018-07-11,13:01:22,"Male",28,"CF0054_1100_NE.jpg","Female",111,83,"6"
"15",2018-07-11,13:01:22,"Male",28,"CF0055_1100_NE.jpg","Female",95,95,"7"
"15",2018-07-11,13:01:22,"Male",28,"CF0056_1110_NE.jpg","Female",101,104,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0057_1100_NE.jpg","Female",105,117,"3"
"15",2018-07-11,13:01:22,"Male",28,"CF0058_1100_NE.jpg","Female",91,91,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0001_1100_NE.jpg","Male",101,101,"3"
"15",2018-07-11,13:01:22,"Male",28,"CM0002_1100_NE.jpg","Male",111,111,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0003_1101_NE.jpg","Male",91,120,"1"
"15",2018-07-11,13:01:22,"Male",28,"CM0004_1100_NE.jpg","Male",108,92,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0005_1100_NE.jpg","Male",112,112,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0006_1110_NE.jpg","Male",100,94,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0007_1100_NE.jpg","Male",107,107,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0008_1100_NE.jpg","Male",105,105,"3"
"15",2018-07-11,13:01:22,"Male",28,"CM0009_1100_NE.jpg","Male",100,100,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0010_1100_NE.jpg","Male",98,70,"1"
"15",2018-07-11,13:01:22,"Male",28,"CM0011_1100_NE.jpg","Male",102,99,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0012_1101_NE.jpg","Male",99,99,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0013_1111_NE.jpg","Male",86,86,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0014_1101_NE.jpg","Male",94,94,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0015_1100_NE.jpg","Male",94,94,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0016_1100_NE.jpg","Male",78,88,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0017_1100_NE.jpg","Male",103,103,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0018_1110_NE.jpg","Male",95,95,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0019_1110_NE.jpg","Male",112,112,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0020_1110_NE.jpg","Male",100,100,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0021_1100_NE.jpg","Male",108,103,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0021_1101_NE.jpg","Male",97,109,"4"
"15",2018-07-11,13:01:22,"Male",28,"CM0022_1110_NE.jpg","Male",83,83,"1"
"15",2018-07-11,13:01:22,"Male",28,"CM0023_1101_NE.jpg","Male",119,119,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0024_1110_NE.jpg","Male",83,81,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0025_1100_NE.jpg","Male",102,102,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0026_1100_NE.jpg","Male",115,129,"4"
"15",2018-07-11,13:01:22,"Male",28,"CM0027_1101_NE.jpg","Male",90,70,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0028_1100_NE.jpg","Male",104,119,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0029_1100_NE.jpg","Male",113,113,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0030_1100_NE.jpg","Male",118,118,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0031_1100_NE.jpg","Male",95,100,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0033_1100_NE.jpg","Male",92,98,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0034_1111_NE.jpg","Male",103,129,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0035_1100_NE.jpg","Male",108,129,"1"
"15",2018-07-11,13:01:22,"Male",28,"CM0037_1110_NE.jpg","Male",101,101,"5"
"15",2018-07-11,13:01:22,"Male",28,"CM0038_1100_NE.jpg","Male",115,130,"1"
"15",2018-07-11,13:01:22,"Male",28,"CM0039_1100_NE.jpg","Male",97,97,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0040_1100_NE.jpg","Male",105,105,"3"
"15",2018-07-11,13:01:22,"Male",28,"CM0041_1100_NE.jpg","Male",105,111,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0042_1100_NE.jpg","Male",85,85,"3"
"15",2018-07-11,13:01:22,"Male",28,"CM0043_1100_NE.jpg","Male",91,91,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0044_1100_NE.jpg","Male",105,70,"4"
"15",2018-07-11,13:01:22,"Male",28,"CM0045_1100_NE.jpg","Male",101,122,"2"
"15",2018-07-11,13:01:22,"Male",28,"CM0046_1100_NE.jpg","Male",92,92,"6"
"15",2018-07-11,13:01:22,"Male",28,"CM0047_1100_NE.jpg","Male",105,105,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0048_1100_NE.jpg","Male",79,79,"3"
"15",2018-07-11,13:01:22,"Male",28,"CM0050_1100_NE.jpg","Male",105,105,"7"
"15",2018-07-11,13:01:22,"Male",28,"CM0051_1100_NE.jpg","Male",95,99,"6"
