"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"08",2018-06-27,17:27:47,"Male",28,"CF0001_1101_NE.jpg","Female",89,89,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF00016_1100_NE.jpg","Female",81,103,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF00017_1100_NE.jpg","Female",99,71,"3"
"08",2018-06-27,17:27:47,"Male",28,"CF00018_1100_NE.jpg","Female",111,104,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF00019_1100_NE.jpg","Female",104,97,"3"
"08",2018-06-27,17:27:47,"Male",28,"CF0002_1100_NE.jpg","Female",114,130,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0003_1100_NE.jpg","Female",115,93,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0004_1100_NE.jpg","Female",93,93,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0005_1100_NE.jpg","Female",119,119,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0006_1100_NE.jpg","Female",110,110,"5"
"08",2018-06-27,17:27:47,"Male",28,"CF0007_1100_NE.jpg","Female",94,94,"3"
"08",2018-06-27,17:27:47,"Male",28,"CF0008_1100_NE.jpg","Female",96,96,"3"
"08",2018-06-27,17:27:47,"Male",28,"CF0009_1100_NE.jpg","Female",100,115,"5"
"08",2018-06-27,17:27:47,"Male",28,"CF0010_1100_NE.jpg","Female",116,91,"5"
"08",2018-06-27,17:27:47,"Male",28,"CF0011_1101_NE.jpg","Female",86,86,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0012_1110_NE.jpg","Female",98,104,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0013_1110_NE.jpg","Female",111,111,"4"
"08",2018-06-27,17:27:47,"Male",28,"CF0014_1100_NE.jpg","Female",108,108,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0015_1110_NE.jpg","Female",98,98,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0020_1100_NE.jpg","Female",98,98,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0021_1100_NE.jpg","Female",79,80,"4"
"08",2018-06-27,17:27:47,"Male",28,"CF0022_1100_NE.jpg","Female",97,70,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0023_1100_NE.jpg","Female",98,98,"4"
"08",2018-06-27,17:27:47,"Male",28,"CF0025_1100_NE.jpg","Female",95,122,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0026_1110_NE.jpg","Female",115,115,"3"
"08",2018-06-27,17:27:47,"Male",28,"CF0027_1110_NE.jpg","Female",95,99,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0028_1100_NE.jpg","Female",89,85,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0029_1100_NE.jpg","Female",108,108,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0030_1100_NE.jpg","Female",108,108,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0031_1100_NE.jpg","Female",108,108,"2"
"08",2018-06-27,17:27:47,"Male",28,"CF0032_1100_NE.jpg","Female",103,103,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0033_1100_NE.jpg","Female",102,96,"5"
"08",2018-06-27,17:27:47,"Male",28,"CF0034_1100_NE.jpg","Female",107,107,"7"
"08",2018-06-27,17:27:47,"Male",28,"CF0035_1100_NE.jpg","Female",106,106,"7"
"08",2018-06-27,17:27:47,"Male",28,"CF0035_1101_NE.jpg","Female",106,106,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0036_1100_NE.jpg","Female",95,95,"6"
"08",2018-06-27,17:27:47,"Male",28,"CF0037_1100_NE.jpg","Female",109,109,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0038_1110_NE.jpg","Female",109,109,"1"
"08",2018-06-27,17:27:47,"Male",28,"CF0039_1110_NE.jpg","Female",85,85,"7"
"08",2018-06-27,17:27:47,"Male",28,"CF0040_1110_NE.jpg","Female",106,106,"5"
"08",2018-06-27,17:27:47,"Male",28,"CF0041_1100_NE.jpg","Female",96,96,"4"
