"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"20",2018-06-24,14:28:55,"Male",19,"CF0001_1101_NE.jpg","Female",95,127,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF00016_1100_NE.jpg","Female",89,112,"6"
"20",2018-06-24,14:28:55,"Male",19,"CF00017_1100_NE.jpg","Female",94,94,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF00018_1100_NE.jpg","Female",91,103,"6"
"20",2018-06-24,14:28:55,"Male",19,"CF00019_1100_NE.jpg","Female",98,70,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0002_1100_NE.jpg","Female",111,111,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0003_1100_NE.jpg","Female",86,86,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0004_1100_NE.jpg","Female",98,98,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0005_1100_NE.jpg","Female",90,90,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0006_1100_NE.jpg","Female",104,104,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0007_1100_NE.jpg","Female",70,94,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0008_1100_NE.jpg","Female",105,71,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0009_1100_NE.jpg","Female",96,77,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0010_1100_NE.jpg","Female",99,83,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0011_1101_NE.jpg","Female",108,130,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0012_1110_NE.jpg","Female",105,105,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0013_1110_NE.jpg","Female",91,129,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0014_1100_NE.jpg","Female",105,105,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0015_1110_NE.jpg","Female",94,124,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0020_1100_NE.jpg","Female",108,108,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0021_1100_NE.jpg","Female",104,104,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0022_1100_NE.jpg","Female",126,125,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0023_1100_NE.jpg","Female",92,112,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0025_1100_NE.jpg","Female",97,97,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0026_1110_NE.jpg","Female",91,121,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0027_1110_NE.jpg","Female",99,99,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0028_1100_NE.jpg","Female",87,87,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0029_1100_NE.jpg","Female",95,95,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0030_1100_NE.jpg","Female",91,91,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0031_1100_NE.jpg","Female",99,70,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0032_1100_NE.jpg","Female",96,96,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0033_1100_NE.jpg","Female",92,92,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0034_1100_NE.jpg","Female",106,106,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0035_1100_NE.jpg","Female",101,104,"6"
"20",2018-06-24,14:28:55,"Male",19,"CF0035_1101_NE.jpg","Female",103,87,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0036_1100_NE.jpg","Female",105,105,"6"
"20",2018-06-24,14:28:55,"Male",19,"CF0037_1100_NE.jpg","Female",104,104,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0038_1110_NE.jpg","Female",95,96,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0039_1110_NE.jpg","Female",87,85,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0040_1110_NE.jpg","Female",106,106,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0041_1100_NE.jpg","Female",97,123,"6"
"20",2018-06-24,14:28:55,"Male",19,"CF0042_1100_NE.jpg","Female",113,113,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0043_1100_NE.jpg","Female",84,100,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0044_1100_NE.jpg","Female",86,70,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0045_1110_NE.jpg","Female",90,77,"7"
"20",2018-06-24,14:28:55,"Male",19,"CF0046_1100_NE.jpg","Female",98,100,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0048_1101_NE.jpg","Female",91,91,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0049_1100_NE.jpg","Female",107,94,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0050_1100_NE.jpg","Female",99,118,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0051_1100_NE.jpg","Female",106,130,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0052_1100_NE.jpg","Female",90,90,"4"
"20",2018-06-24,14:28:55,"Male",19,"CF0053_1100_NE.jpg","Female",96,96,"5"
"20",2018-06-24,14:28:55,"Male",19,"CF0054_1100_NE.jpg","Female",122,117,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0055_1100_NE.jpg","Female",104,104,"3"
"20",2018-06-24,14:28:55,"Male",19,"CF0056_1110_NE.jpg","Female",94,94,"1"
"20",2018-06-24,14:28:55,"Male",19,"CF0057_1100_NE.jpg","Female",107,120,"2"
"20",2018-06-24,14:28:55,"Male",19,"CF0058_1100_NE.jpg","Female",93,98,"4"
"20",2018-06-24,14:28:55,"Male",19,"CM0001_1100_NE.jpg","Male",74,70,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0002_1100_NE.jpg","Male",94,96,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0003_1101_NE.jpg","Male",97,77,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0004_1100_NE.jpg","Male",115,115,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0005_1100_NE.jpg","Male",98,98,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0006_1110_NE.jpg","Male",100,75,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0007_1100_NE.jpg","Male",100,95,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0008_1100_NE.jpg","Male",96,96,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0009_1100_NE.jpg","Male",104,104,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0010_1100_NE.jpg","Male",92,122,"4"
"20",2018-06-24,14:28:55,"Male",19,"CM0011_1100_NE.jpg","Male",101,130,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0012_1101_NE.jpg","Male",98,98,"5"
"20",2018-06-24,14:28:55,"Male",19,"CM0013_1111_NE.jpg","Male",105,70,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0014_1101_NE.jpg","Male",93,93,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0015_1100_NE.jpg","Male",93,93,"5"
"20",2018-06-24,14:28:55,"Male",19,"CM0016_1100_NE.jpg","Male",94,94,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0017_1100_NE.jpg","Male",93,93,"5"
"20",2018-06-24,14:28:55,"Male",19,"CM0018_1110_NE.jpg","Male",107,126,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0019_1110_NE.jpg","Male",102,102,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0020_1110_NE.jpg","Male",105,130,"4"
"20",2018-06-24,14:28:55,"Male",19,"CM0021_1100_NE.jpg","Male",125,125,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0021_1101_NE.jpg","Male",97,97,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0022_1110_NE.jpg","Male",98,84,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0023_1101_NE.jpg","Male",91,91,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0024_1110_NE.jpg","Male",98,116,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0025_1100_NE.jpg","Male",95,95,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0026_1100_NE.jpg","Male",104,104,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0027_1101_NE.jpg","Male",97,72,"5"
"20",2018-06-24,14:28:55,"Male",19,"CM0028_1100_NE.jpg","Male",102,102,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0029_1100_NE.jpg","Male",110,81,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0030_1100_NE.jpg","Male",95,86,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0031_1100_NE.jpg","Male",88,96,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0033_1100_NE.jpg","Male",99,118,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0034_1111_NE.jpg","Male",95,95,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0035_1100_NE.jpg","Male",102,102,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0037_1110_NE.jpg","Male",94,94,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0038_1100_NE.jpg","Male",95,95,"4"
"20",2018-06-24,14:28:55,"Male",19,"CM0039_1100_NE.jpg","Male",113,113,"6"
"20",2018-06-24,14:28:55,"Male",19,"CM0040_1100_NE.jpg","Male",108,108,"4"
"20",2018-06-24,14:28:55,"Male",19,"CM0041_1100_NE.jpg","Male",111,111,"2"
"20",2018-06-24,14:28:55,"Male",19,"CM0042_1100_NE.jpg","Male",96,96,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0043_1100_NE.jpg","Male",108,130,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0044_1100_NE.jpg","Male",96,76,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0045_1100_NE.jpg","Male",90,83,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0046_1100_NE.jpg","Male",105,105,"5"
"20",2018-06-24,14:28:55,"Male",19,"CM0047_1100_NE.jpg","Male",98,98,"1"
"20",2018-06-24,14:28:55,"Male",19,"CM0048_1100_NE.jpg","Male",98,98,"7"
"20",2018-06-24,14:28:55,"Male",19,"CM0050_1100_NE.jpg","Male",114,114,"3"
"20",2018-06-24,14:28:55,"Male",19,"CM0051_1100_NE.jpg","Male",95,86,"7"
