"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"17",2018-06-23,12:53:43,"Male",20,"CF0001_1101_NE.jpg","Female",99,103,"4"
"17",2018-06-23,12:53:43,"Male",20,"CF00016_1100_NE.jpg","Female",110,102,"2"
"17",2018-06-23,12:53:43,"Male",20,"CF00017_1100_NE.jpg","Female",88,88,"4"
"17",2018-06-23,12:53:43,"Male",20,"CF00018_1100_NE.jpg","Female",92,92,"1"
"17",2018-06-23,12:53:43,"Male",20,"CF00019_1100_NE.jpg","Female",107,74,"4"
"17",2018-06-23,12:53:43,"Male",20,"CF0002_1100_NE.jpg","Female",119,119,"3"
"17",2018-06-23,12:53:43,"Male",20,"CF0003_1100_NE.jpg","Female",90,81,"4"
"17",2018-06-23,12:53:43,"Male",20,"CF0004_1100_NE.jpg","Female",88,88,"6"
"17",2018-06-23,12:53:43,"Male",20,"CF0005_1100_NE.jpg","Female",109,93,"7"
"17",2018-06-23,12:53:43,"Male",20,"CF0006_1100_NE.jpg","Female",94,91,"7"
"17",2018-06-23,12:53:43,"Male",20,"CF0007_1100_NE.jpg","Female",94,94,"5"
"17",2018-06-23,12:53:43,"Male",20,"CF0008_1100_NE.jpg","Female",114,114,"6"
"17",2018-06-23,12:53:43,"Male",20,"CF0009_1100_NE.jpg","Female",113,101,"5"
"17",2018-06-23,12:53:43,"Male",20,"CF0010_1100_NE.jpg","Female",111,109,"3"
"17",2018-06-23,12:53:43,"Male",20,"CF0011_1101_NE.jpg","Female",95,112,"6"
"17",2018-06-23,12:53:43,"Male",20,"CF0012_1110_NE.jpg","Female",101,101,"7"
"17",2018-06-23,12:53:43,"Male",20,"CF0013_1110_NE.jpg","Female",111,111,"6"
"17",2018-06-23,12:53:43,"Male",20,"CF0014_1100_NE.jpg","Female",97,97,"5"
"17",2018-06-23,12:53:43,"Male",20,"CF0015_1110_NE.jpg","Female",99,111,"4"
"17",2018-06-23,12:53:43,"Male",20,"CF0020_1100_NE.jpg","Female",98,98,"3"
"17",2018-06-23,12:53:43,"Male",20,"CF0021_1100_NE.jpg","Female",95,95,"1"
"17",2018-06-23,12:53:43,"Male",20,"CF0022_1100_NE.jpg","Female",108,106,"6"
