"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"29",2018-06-15,17:16:40,"Female",18,"CF0001_1101_NE.jpg","Female",97,121,"1"
"29",2018-06-15,17:16:40,"Female",18,"CF00016_1100_NE.jpg","Female",103,98,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF00017_1100_NE.jpg","Female",103,103,"3"
"29",2018-06-15,17:16:40,"Female",18,"CF00018_1100_NE.jpg","Female",81,91,"6"
"29",2018-06-15,17:16:40,"Female",18,"CF00019_1100_NE.jpg","Female",87,87,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF0002_1100_NE.jpg","Female",115,115,"7"
"29",2018-06-15,17:16:40,"Female",18,"CF0003_1100_NE.jpg","Female",90,90,"7"
"29",2018-06-15,17:16:40,"Female",18,"CF0004_1100_NE.jpg","Female",106,96,"1"
"29",2018-06-15,17:16:40,"Female",18,"CF0005_1100_NE.jpg","Female",107,107,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF0006_1100_NE.jpg","Female",99,88,"2"
"29",2018-06-15,17:16:40,"Female",18,"CF0007_1100_NE.jpg","Female",105,105,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF0008_1100_NE.jpg","Female",95,94,"1"
"29",2018-06-15,17:16:40,"Female",18,"CF0009_1100_NE.jpg","Female",116,116,"3"
"29",2018-06-15,17:16:40,"Female",18,"CF0010_1100_NE.jpg","Female",88,81,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF0011_1101_NE.jpg","Female",101,105,"6"
"29",2018-06-15,17:16:40,"Female",18,"CF0012_1110_NE.jpg","Female",113,113,"4"
"29",2018-06-15,17:16:40,"Female",18,"CF0013_1110_NE.jpg","Female",108,108,"6"
"29",2018-06-15,17:16:40,"Female",18,"CF0014_1100_NE.jpg","Female",111,111,"5"
"29",2018-06-15,17:16:40,"Female",18,"CF0015_1110_NE.jpg","Female",92,73,"7"
"29",2018-06-15,17:16:40,"Female",18,"CF0020_1100_NE.jpg","Female",98,98,"7"
