"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"10",2018-06-15,15:16:40,"Male",35,"CF0001_1101_NE.jpg","Female",101,93,"7"
"10",2018-06-15,15:16:40,"Male",35,"CF00016_1100_NE.jpg","Female",101,101,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF00017_1100_NE.jpg","Female",113,113,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF00018_1100_NE.jpg","Female",98,98,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF00019_1100_NE.jpg","Female",109,123,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0002_1100_NE.jpg","Female",99,77,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0003_1100_NE.jpg","Female",107,94,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0004_1100_NE.jpg","Female",102,102,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0005_1100_NE.jpg","Female",97,97,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0006_1100_NE.jpg","Female",97,97,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0007_1100_NE.jpg","Female",109,95,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0008_1100_NE.jpg","Female",100,100,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0009_1100_NE.jpg","Female",99,99,"7"
"10",2018-06-15,15:16:40,"Male",35,"CF0010_1100_NE.jpg","Female",98,98,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF0011_1101_NE.jpg","Female",89,114,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0012_1110_NE.jpg","Female",96,130,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0013_1110_NE.jpg","Female",85,85,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0014_1100_NE.jpg","Female",98,98,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0015_1110_NE.jpg","Female",99,102,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF0020_1100_NE.jpg","Female",110,110,"7"
"10",2018-06-15,15:16:40,"Male",35,"CF0021_1100_NE.jpg","Female",99,99,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0022_1100_NE.jpg","Female",113,78,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0023_1100_NE.jpg","Female",106,110,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0025_1100_NE.jpg","Female",94,99,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0026_1110_NE.jpg","Female",107,70,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0027_1110_NE.jpg","Female",102,102,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0028_1100_NE.jpg","Female",89,70,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF0029_1100_NE.jpg","Female",119,117,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF0030_1100_NE.jpg","Female",97,97,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0031_1100_NE.jpg","Female",94,116,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0032_1100_NE.jpg","Female",82,81,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0033_1100_NE.jpg","Female",109,109,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0034_1100_NE.jpg","Female",112,112,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0035_1100_NE.jpg","Female",101,106,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0035_1101_NE.jpg","Female",108,108,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0036_1100_NE.jpg","Female",105,105,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0037_1100_NE.jpg","Female",93,70,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0038_1110_NE.jpg","Female",89,89,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0039_1110_NE.jpg","Female",100,100,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0040_1110_NE.jpg","Female",85,85,"7"
"10",2018-06-15,15:16:40,"Male",35,"CF0041_1100_NE.jpg","Female",98,130,"4"
"10",2018-06-15,15:16:40,"Male",35,"CF0042_1100_NE.jpg","Female",94,94,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0043_1100_NE.jpg","Female",129,130,"6"
"10",2018-06-15,15:16:40,"Male",35,"CF0044_1100_NE.jpg","Female",88,88,"2"
"10",2018-06-15,15:16:40,"Male",35,"CF0045_1110_NE.jpg","Female",99,70,"3"
"10",2018-06-15,15:16:40,"Male",35,"CF0046_1100_NE.jpg","Female",127,127,"1"
"10",2018-06-15,15:16:40,"Male",35,"CF0048_1101_NE.jpg","Female",101,101,"5"
"10",2018-06-15,15:16:40,"Male",35,"CF0049_1100_NE.jpg","Female",113,120,"7"
