"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"05",2018-06-18,17:13:11,"Male",30,"CF0001_1101_NE.jpg","Female",113,113,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF00016_1100_NE.jpg","Female",108,108,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF00017_1100_NE.jpg","Female",96,125,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF00018_1100_NE.jpg","Female",86,70,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF00019_1100_NE.jpg","Female",97,104,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0002_1100_NE.jpg","Female",103,103,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0003_1100_NE.jpg","Female",98,98,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0004_1100_NE.jpg","Female",93,93,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0005_1100_NE.jpg","Female",88,104,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0006_1100_NE.jpg","Female",100,100,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0007_1100_NE.jpg","Female",124,130,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0008_1100_NE.jpg","Female",99,130,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0009_1100_NE.jpg","Female",107,115,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0010_1100_NE.jpg","Female",95,95,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0011_1101_NE.jpg","Female",111,104,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0012_1110_NE.jpg","Female",102,102,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0013_1110_NE.jpg","Female",96,96,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0014_1100_NE.jpg","Female",110,91,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0015_1110_NE.jpg","Female",112,130,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0020_1100_NE.jpg","Female",84,84,"7"
"05",2018-06-18,17:13:11,"Male",30,"CF0021_1100_NE.jpg","Female",91,91,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0022_1100_NE.jpg","Female",111,111,"7"
"05",2018-06-18,17:13:11,"Male",30,"CF0023_1100_NE.jpg","Female",99,99,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0025_1100_NE.jpg","Female",89,89,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0026_1110_NE.jpg","Female",80,80,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0027_1110_NE.jpg","Female",82,111,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0028_1100_NE.jpg","Female",90,90,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0029_1100_NE.jpg","Female",79,92,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0030_1100_NE.jpg","Female",91,91,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0031_1100_NE.jpg","Female",104,126,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0032_1100_NE.jpg","Female",96,96,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0033_1100_NE.jpg","Female",119,119,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0034_1100_NE.jpg","Female",90,90,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0035_1100_NE.jpg","Female",102,97,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0035_1101_NE.jpg","Female",106,106,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0036_1100_NE.jpg","Female",107,113,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0037_1100_NE.jpg","Female",123,130,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0038_1110_NE.jpg","Female",118,118,"2"
"05",2018-06-18,17:13:11,"Male",30,"CF0039_1110_NE.jpg","Female",103,99,"7"
"05",2018-06-18,17:13:11,"Male",30,"CF0040_1110_NE.jpg","Female",102,86,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0041_1100_NE.jpg","Female",82,105,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0042_1100_NE.jpg","Female",119,97,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0043_1100_NE.jpg","Female",97,108,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0044_1100_NE.jpg","Female",104,104,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0045_1110_NE.jpg","Female",91,91,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0046_1100_NE.jpg","Female",91,91,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0048_1101_NE.jpg","Female",108,108,"6"
"05",2018-06-18,17:13:11,"Male",30,"CF0049_1100_NE.jpg","Female",105,112,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0050_1100_NE.jpg","Female",99,99,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0051_1100_NE.jpg","Female",116,130,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0052_1100_NE.jpg","Female",100,100,"7"
"05",2018-06-18,17:13:11,"Male",30,"CF0053_1100_NE.jpg","Female",95,95,"3"
"05",2018-06-18,17:13:11,"Male",30,"CF0054_1100_NE.jpg","Female",122,130,"1"
"05",2018-06-18,17:13:11,"Male",30,"CF0055_1100_NE.jpg","Female",105,130,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0056_1110_NE.jpg","Female",115,130,"4"
"05",2018-06-18,17:13:11,"Male",30,"CF0057_1100_NE.jpg","Female",111,111,"5"
"05",2018-06-18,17:13:11,"Male",30,"CF0058_1100_NE.jpg","Female",101,101,"6"
"05",2018-06-18,17:13:11,"Male",30,"CM0001_1100_NE.jpg","Male",97,97,"5"
"05",2018-06-18,17:13:11,"Male",30,"CM0002_1100_NE.jpg","Male",91,89,"1"
"05",2018-06-18,17:13:11,"Male",30,"CM0003_1101_NE.jpg","Male",107,107,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0004_1100_NE.jpg","Male",90,90,"3"
"05",2018-06-18,17:13:11,"Male",30,"CM0005_1100_NE.jpg","Male",99,106,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0006_1110_NE.jpg","Male",112,112,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0007_1100_NE.jpg","Male",93,93,"4"
"05",2018-06-18,17:13:11,"Male",30,"CM0008_1100_NE.jpg","Male",98,98,"1"
"05",2018-06-18,17:13:11,"Male",30,"CM0009_1100_NE.jpg","Male",114,107,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0010_1100_NE.jpg","Male",84,84,"2"
"05",2018-06-18,17:13:11,"Male",30,"CM0011_1100_NE.jpg","Male",103,70,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0012_1101_NE.jpg","Male",114,114,"3"
"05",2018-06-18,17:13:11,"Male",30,"CM0013_1111_NE.jpg","Male",94,94,"3"
"05",2018-06-18,17:13:11,"Male",30,"CM0014_1101_NE.jpg","Male",101,98,"3"
"05",2018-06-18,17:13:11,"Male",30,"CM0015_1100_NE.jpg","Male",100,100,"6"
"05",2018-06-18,17:13:11,"Male",30,"CM0016_1100_NE.jpg","Male",121,121,"7"
"05",2018-06-18,17:13:11,"Male",30,"CM0017_1100_NE.jpg","Male",101,100,"1"
"05",2018-06-18,17:13:11,"Male",30,"CM0018_1110_NE.jpg","Male",102,102,"4"
"05",2018-06-18,17:13:11,"Male",30,"CM0019_1110_NE.jpg","Male",110,111,"3"
"05",2018-06-18,17:13:11,"Male",30,"CM0020_1110_NE.jpg","Male",95,104,"6"
"05",2018-06-18,17:13:11,"Male",30,"CM0021_1100_NE.jpg","Male",109,109,"2"
