"id","date","time","sex","age","stimulus","stimulus_gender","iq","perc_iq","perc_attr"
"13",2018-06-20,16:59:25,"Female",23,"CF0001_1101_NE.jpg","Female",101,88,"1"
"13",2018-06-20,16:59:25,"Female",23,"CF00016_1100_NE.jpg","Female",91,91,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF00017_1100_NE.jpg","Female",97,97,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF00018_1100_NE.jpg","Female",101,101,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF00019_1100_NE.jpg","Female",103,103,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0002_1100_NE.jpg","Female",102,103,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0003_1100_NE.jpg","Female",98,98,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0004_1100_NE.jpg","Female",85,85,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0005_1100_NE.jpg","Female",81,81,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0006_1100_NE.jpg","Female",107,114,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0007_1100_NE.jpg","Female",101,97,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0008_1100_NE.jpg","Female",111,111,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0009_1100_NE.jpg","Female",87,102,"1"
"13",2018-06-20,16:59:25,"Female",23,"CF0010_1100_NE.jpg","Female",89,89,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0011_1101_NE.jpg","Female",101,101,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0012_1110_NE.jpg","Female",99,99,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0013_1110_NE.jpg","Female",104,104,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0014_1100_NE.jpg","Female",90,90,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0015_1110_NE.jpg","Female",106,93,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0020_1100_NE.jpg","Female",96,104,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0021_1100_NE.jpg","Female",107,91,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0022_1100_NE.jpg","Female",106,81,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0023_1100_NE.jpg","Female",101,89,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0025_1100_NE.jpg","Female",95,111,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0026_1110_NE.jpg","Female",97,75,"1"
"13",2018-06-20,16:59:25,"Female",23,"CF0027_1110_NE.jpg","Female",91,91,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0028_1100_NE.jpg","Female",99,99,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0029_1100_NE.jpg","Female",113,110,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0030_1100_NE.jpg","Female",88,82,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0031_1100_NE.jpg","Female",102,106,"1"
"13",2018-06-20,16:59:25,"Female",23,"CF0032_1100_NE.jpg","Female",117,117,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0033_1100_NE.jpg","Female",101,111,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0034_1100_NE.jpg","Female",87,70,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0035_1100_NE.jpg","Female",94,73,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0035_1101_NE.jpg","Female",97,70,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0036_1100_NE.jpg","Female",124,124,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0037_1100_NE.jpg","Female",106,85,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0038_1110_NE.jpg","Female",105,109,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0039_1110_NE.jpg","Female",94,104,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0040_1110_NE.jpg","Female",105,105,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0041_1100_NE.jpg","Female",105,84,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0042_1100_NE.jpg","Female",106,106,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0043_1100_NE.jpg","Female",92,92,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0044_1100_NE.jpg","Female",109,93,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0045_1110_NE.jpg","Female",94,93,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0046_1100_NE.jpg","Female",87,87,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0048_1101_NE.jpg","Female",85,85,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0049_1100_NE.jpg","Female",103,103,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0050_1100_NE.jpg","Female",95,95,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0051_1100_NE.jpg","Female",113,102,"7"
"13",2018-06-20,16:59:25,"Female",23,"CF0052_1100_NE.jpg","Female",81,70,"5"
"13",2018-06-20,16:59:25,"Female",23,"CF0053_1100_NE.jpg","Female",111,111,"3"
"13",2018-06-20,16:59:25,"Female",23,"CF0054_1100_NE.jpg","Female",105,105,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0055_1100_NE.jpg","Female",98,98,"6"
"13",2018-06-20,16:59:25,"Female",23,"CF0056_1110_NE.jpg","Female",85,113,"4"
"13",2018-06-20,16:59:25,"Female",23,"CF0057_1100_NE.jpg","Female",114,99,"2"
"13",2018-06-20,16:59:25,"Female",23,"CF0058_1100_NE.jpg","Female",95,95,"3"
